TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11965.00000        9.38974
TAB:  Serbia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   115 5/16/2020 
AAA1     1 Serbia Deaths    cc1=  .998190 cc2=  .869091 lx=  5.54146 if=  79 il= 138 6/8/2020   n=  59 now=     250 end=        255       250       253 U=    14.19 T=   82.5 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  79. x2= 138. y1=   .25 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .998200 cc2=  .869091 lx=  5.54246 if=  79 il= 138 6/8/2020   n=  59 now=     250 end=        255       250       253 U=    14.19 T=   82.5 p1=   2.0 p2=    98.0 ed=   115 5/16/2020   x1=  79. x2= 138. y1=   .25 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   115 5/16/2020 
AAA1     1 Serbia Deaths    cc1=  .998124 cc2=  .867936 lx=  5.54146 if=  80 il= 138 6/8/2020   n=  58 now=     250 end=        255       250       253 U=    14.06 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  80. x2= 138. y1=   .21 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .998130 cc2=  .867936 lx=  5.54246 if=  80 il= 138 6/8/2020   n=  58 now=     250 end=        255       250       253 U=    14.06 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  80. x2= 138. y1=   .21 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .998034 cc2=  .866727 lx=  5.54146 if=  81 il= 138 6/8/2020   n=  57 now=     250 end=        255       250       253 U=    14.04 T=   83.1 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  81. x2= 138. y1=   .15 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .998037 cc2=  .866727 lx=  5.54246 if=  81 il= 138 6/8/2020   n=  57 now=     250 end=        255       250       253 U=    14.04 T=   83.1 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  81. x2= 138. y1=   .15 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997827 cc2=  .864197 lx=  5.54146 if=  83 il= 138 6/8/2020   n=  55 now=     250 end=        255       250       253 U=    14.07 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  83. x2= 138. y1=   .00 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997827 cc2=  .864197 lx=  5.54146 if=  83 il= 138 6/8/2020   n=  55 now=     250 end=        255       250       253 U=    14.07 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  83. x2= 138. y1=   .00 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997728 cc2=  .862888 lx=  5.54146 if=  84 il= 138 6/8/2020   n=  54 now=     250 end=        255       250       253 U=    14.00 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  84. x2= 138. y1=  -.06 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997728 cc2=  .862888 lx=  5.54146 if=  84 il= 138 6/8/2020   n=  54 now=     250 end=        255       250       253 U=    14.00 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  84. x2= 138. y1=  -.06 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997612 cc2=  .861529 lx=  5.54146 if=  85 il= 138 6/8/2020   n=  53 now=     250 end=        255       250       253 U=    13.90 T=   83.6 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  85. x2= 138. y1=  -.10 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997612 cc2=  .861529 lx=  5.54146 if=  85 il= 138 6/8/2020   n=  53 now=     250 end=        255       250       253 U=    13.90 T=   83.6 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  85. x2= 138. y1=  -.10 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997334 cc2=  .858659 lx=  5.54146 if=  87 il= 138 6/8/2020   n=  51 now=     250 end=        255       250       253 U=    13.92 T=   83.5 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  87. x2= 138. y1=  -.25 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997334 cc2=  .858659 lx=  5.54146 if=  87 il= 138 6/8/2020   n=  51 now=     250 end=        255       250       253 U=    13.92 T=   83.5 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  87. x2= 138. y1=  -.25 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997186 cc2=  .857158 lx=  5.54146 if=  88 il= 138 6/8/2020   n=  50 now=     250 end=        255       250       253 U=    13.86 T=   83.8 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  88. x2= 138. y1=  -.30 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997186 cc2=  .857158 lx=  5.54146 if=  88 il= 138 6/8/2020   n=  50 now=     250 end=        255       250       253 U=    13.86 T=   83.8 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  88. x2= 138. y1=  -.30 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .997020 cc2=  .855599 lx=  5.54146 if=  89 il= 138 6/8/2020   n=  49 now=     250 end=        255       250       253 U=    13.71 T=   84.4 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  89. x2= 138. y1=  -.34 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .997020 cc2=  .855599 lx=  5.54146 if=  89 il= 138 6/8/2020   n=  49 now=     250 end=        255       250       253 U=    13.71 T=   84.4 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  89. x2= 138. y1=  -.34 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .996834 cc2=  .853977 lx=  5.54146 if=  90 il= 138 6/8/2020   n=  48 now=     250 end=        255       250       253 U=    13.65 T=   84.6 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  90. x2= 138. y1=  -.39 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .996834 cc2=  .853977 lx=  5.54146 if=  90 il= 138 6/8/2020   n=  48 now=     250 end=        255       250       253 U=    13.65 T=   84.6 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  90. x2= 138. y1=  -.39 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .996638 cc2=  .852301 lx=  5.54146 if=  91 il= 138 6/8/2020   n=  47 now=     250 end=        255       250       253 U=    13.54 T=   85.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  91. x2= 138. y1=  -.44 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .996638 cc2=  .852301 lx=  5.54146 if=  91 il= 138 6/8/2020   n=  47 now=     250 end=        255       250       253 U=    13.54 T=   85.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  91. x2= 138. y1=  -.44 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .996448 cc2=  .850583 lx=  5.54146 if=  92 il= 138 6/8/2020   n=  46 now=     250 end=        255       250       253 U=    13.48 T=   85.3 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  92. x2= 138. y1=  -.50 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .996448 cc2=  .850583 lx=  5.54146 if=  92 il= 138 6/8/2020   n=  46 now=     250 end=        255       250       253 U=    13.48 T=   85.3 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  92. x2= 138. y1=  -.50 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .996265 cc2=  .848823 lx=  5.54146 if=  93 il= 138 6/8/2020   n=  45 now=     250 end=        255       250       253 U=    13.42 T=   85.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  93. x2= 138. y1=  -.56 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .996265 cc2=  .848823 lx=  5.54146 if=  93 il= 138 6/8/2020   n=  45 now=     250 end=        255       250       253 U=    13.42 T=   85.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  93. x2= 138. y1=  -.56 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .996097 cc2=  .847026 lx=  5.54146 if=  94 il= 138 6/8/2020   n=  44 now=     250 end=        255       250       253 U=    13.47 T=   85.3 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  94. x2= 138. y1=  -.65 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .996109 cc2=  .847026 lx=  5.54246 if=  94 il= 138 6/8/2020   n=  44 now=     250 end=        255       250       253 U=    13.47 T=   85.3 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  94. x2= 138. y1=  -.65 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .995892 cc2=  .845136 lx=  5.54146 if=  95 il= 138 6/8/2020   n=  43 now=     250 end=        255       250       253 U=    13.43 T=   85.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  95. x2= 138. y1=  -.71 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .995919 cc2=  .845136 lx=  5.54246 if=  95 il= 138 6/8/2020   n=  43 now=     250 end=        255       250       253 U=    13.43 T=   85.5 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  95. x2= 138. y1=  -.71 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .995695 cc2=  .843196 lx=  5.54146 if=  96 il= 138 6/8/2020   n=  42 now=     250 end=        255       250       253 U=    13.45 T=   85.4 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  96. x2= 138. y1=  -.79 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .995758 cc2=  .843196 lx=  5.54346 if=  96 il= 138 6/8/2020   n=  42 now=     250 end=        255       250       253 U=    13.45 T=   85.4 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  96. x2= 138. y1=  -.79 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .995470 cc2=  .841167 lx=  5.54146 if=  97 il= 138 6/8/2020   n=  41 now=     250 end=        255       250       253 U=    13.49 T=   85.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  97. x2= 138. y1=  -.87 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .995582 cc2=  .841167 lx=  5.54446 if=  97 il= 138 6/8/2020   n=  41 now=     250 end=        255       250       253 U=    13.49 T=   85.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  97. x2= 138. y1=  -.87 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .995204 cc2=  .839030 lx=  5.54146 if=  98 il= 138 6/8/2020   n=  40 now=     250 end=        255       250       253 U=    13.49 T=   85.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  98. x2= 138. y1=  -.95 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .995379 cc2=  .839030 lx=  5.54446 if=  98 il= 138 6/8/2020   n=  40 now=     250 end=        255       250       253 U=    13.49 T=   85.2 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  98. x2= 138. y1=  -.95 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   117 5/18/2020 
AAA1     1 Serbia Deaths    cc1=  .994915 cc2=  .836802 lx=  5.54146 if=  99 il= 138 6/8/2020   n=  39 now=     250 end=        255       250       253 U=    13.57 T=   84.9 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  99. x2= 138. y1= -1.04 y2= -3.91 BEST
AAA2     1 Serbia Deaths    cc1=  .995182 cc2=  .836802 lx=  5.54546 if=  99 il= 138 6/8/2020   n=  39 now=     250 end=        255       250       253 U=    13.57 T=   84.9 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  99. x2= 138. y1= -1.04 y2= -3.91 BEST
GP: Deaths    Serbia 6/8/2020        138     250      255     250      253    47   116 5/17/2020 
AAA1     1 Serbia Deaths    cc1=  .994650 cc2=  .834522 lx=  5.55146 if= 100 il= 138 6/8/2020   n=  38 now=     250 end=        257       250       253 U=    15.22 T=   84.6 p1=   2.8 p2=    97.3 ed=   120 5/21/2020   x1= 100. x2= 138. y1= -1.01 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .994914 cc2=  .834522 lx=  5.54646 if= 100 il= 138 6/8/2020   n=  38 now=     250 end=        257       250       253 U=    15.22 T=   84.6 p1=   2.8 p2=    97.3 ed=   120 5/21/2020   x1= 100. x2= 138. y1= -1.01 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   120 5/21/2020 
AAA1     1 Serbia Deaths    cc1=  .995035 cc2=  .832814 lx=  5.55146 if= 101 il= 138 6/8/2020   n=  37 now=     250 end=        257       250       253 U=    15.85 T=   82.4 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 101. x2= 138. y1= -1.17 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .995121 cc2=  .832814 lx=  5.54846 if= 101 il= 138 6/8/2020   n=  37 now=     250 end=        257       250       253 U=    15.85 T=   82.4 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 101. x2= 138. y1= -1.17 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA1     1 Serbia Deaths    cc1=  .994794 cc2=  .830395 lx=  5.55146 if= 102 il= 138 6/8/2020   n=  36 now=     250 end=        257       250       253 U=    15.90 T=   82.3 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 102. x2= 138. y1= -1.24 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .994837 cc2=  .830395 lx=  5.54946 if= 102 il= 138 6/8/2020   n=  36 now=     250 end=        257       250       253 U=    15.90 T=   82.3 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 102. x2= 138. y1= -1.24 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA1     1 Serbia Deaths    cc1=  .994514 cc2=  .827848 lx=  5.55146 if= 103 il= 138 6/8/2020   n=  35 now=     250 end=        257       250       253 U=    15.98 T=   82.0 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 103. x2= 138. y1= -1.32 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .994527 cc2=  .827848 lx=  5.55046 if= 103 il= 138 6/8/2020   n=  35 now=     250 end=        257       250       253 U=    15.98 T=   82.0 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 103. x2= 138. y1= -1.32 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA1     1 Serbia Deaths    cc1=  .994167 cc2=  .825136 lx=  5.55146 if= 104 il= 138 6/8/2020   n=  34 now=     250 end=        257       250       253 U=    15.94 T=   82.1 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 104. x2= 138. y1= -1.37 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .994167 cc2=  .825136 lx=  5.55146 if= 104 il= 138 6/8/2020   n=  34 now=     250 end=        257       250       253 U=    15.94 T=   82.1 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 104. x2= 138. y1= -1.37 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA1     1 Serbia Deaths    cc1=  .993825 cc2=  .822326 lx=  5.55146 if= 105 il= 138 6/8/2020   n=  33 now=     250 end=        257       250       253 U=    15.93 T=   82.2 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 105. x2= 138. y1= -1.43 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .993834 cc2=  .822326 lx=  5.55246 if= 105 il= 138 6/8/2020   n=  33 now=     250 end=        257       250       253 U=    15.93 T=   82.2 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 105. x2= 138. y1= -1.43 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA1     1 Serbia Deaths    cc1=  .993486 cc2=  .819408 lx=  5.55146 if= 106 il= 138 6/8/2020   n=  32 now=     250 end=        257       250       253 U=    15.93 T=   82.1 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 106. x2= 138. y1= -1.50 y2= -3.51 BEST
AAA2     1 Serbia Deaths    cc1=  .993547 cc2=  .819408 lx=  5.55446 if= 106 il= 138 6/8/2020   n=  32 now=     250 end=        257       250       253 U=    15.93 T=   82.1 p1=   2.8 p2=    97.3 ed=   119 5/20/2020   x1= 106. x2= 138. y1= -1.50 y2= -3.51 BEST
GP: Deaths    Serbia 6/8/2020        138     250      257     250      253    47   119 5/20/2020 
AAA2     1 Serbia Deaths    cc1=  .993215 cc2=  .816438 lx=  5.56146 if= 107 il= 138 6/8/2020   n=  31 now=     250 end=        260       250       253 U=    18.23 T=   79.3 p1=   4.0 p2=    96.2 ed=   122 5/23/2020   x1= 107. x2= 138. y1= -1.52 y2= -3.22     
GP: Deaths    Serbia 6/8/2020        138     250      260     250      253    47   122 5/23/2020 
AAA2     1 Serbia Deaths    cc1=  .993198 cc2=  .813592 lx=  5.56146 if= 108 il= 138 6/8/2020   n=  30 now=     250 end=        260       250       253 U=    19.20 T=   76.2 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1= 108. x2= 138. y1= -1.66 y2= -3.22     
GP: Deaths    Serbia 6/8/2020        138     250      260     250      253    47   121 5/22/2020 
AAA2     1 Serbia Deaths    cc1=  .992496 cc2=  .809921 lx=  5.56146 if= 109 il= 138 6/8/2020   n=  29 now=     250 end=        260       250       253 U=    18.56 T=   78.3 p1=   4.0 p2=    96.2 ed=   122 5/23/2020   x1= 109. x2= 138. y1= -1.66 y2= -3.22     
GP: Deaths    Serbia 6/8/2020        138     250      260     250      253    47   122 5/23/2020 
AAA2     1 Serbia Deaths    cc1=  .992073 cc2=  .806377 lx=  5.56146 if= 110 il= 138 6/8/2020   n=  28 now=     250 end=        260       250       253 U=    18.83 T=   77.4 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1= 110. x2= 138. y1= -1.73 y2= -3.22     
GP: Deaths    Serbia 6/8/2020        138     250      260     250      253    47   121 5/22/2020 
AAA2     1 Serbia Deaths    cc1=  .990850 cc2=  .798400 lx=  5.57146 if= 112 il= 138 6/8/2020   n=  26 now=     250 end=        262       250       253 U=    21.37 T=   74.0 p1=   4.8 p2=    95.4 ed=   124 5/25/2020   x1= 112. x2= 138. y1= -1.78 y2= -3.00     
GP: Deaths    Serbia 6/8/2020        138     250      262     250      253    47   124 5/25/2020 
AAA2     1 Serbia Deaths    cc1=  .990286 cc2=  .794169 lx=  5.57146 if= 113 il= 138 6/8/2020   n=  25 now=     250 end=        262       250       253 U=    21.51 T=   73.5 p1=   4.8 p2=    95.4 ed=   124 5/25/2020   x1= 113. x2= 138. y1= -1.83 y2= -3.00     
GP: Deaths    Serbia 6/8/2020        138     250      262     250      253    47   124 5/25/2020 
AAA2     1 Serbia Deaths    cc1=  .990891 cc2=  .786767 lx=  5.61146 if= 115 il= 138 6/8/2020   n=  23 now=     250 end=        273       250       253 U=    32.63 T=   59.4 p1=   9.2 p2=    91.6 ed=   136 6/6/2020    x1= 115. x2= 138. y1= -1.70 y2= -2.41     
GP: Deaths    Serbia 6/8/2020        138     250      273     250      253    47   136 6/6/2020  
AAA2     1 Serbia Deaths    cc1=  .991247 cc2=  .782733 lx=  5.64146 if= 116 il= 138 6/8/2020   n=  22 now=     250 end=        281       250       253 U=    41.70 T=   49.6 p1=  12.4 p2=    89.0 ed=   147 6/17/2020   x1= 116. x2= 138. y1= -1.59 y2= -2.12     
GP: Deaths    Serbia 6/8/2020        138     250      281     250      253    47   147 6/17/2020 
AAA2     1 Serbia Deaths    cc1=  .991521 cc2=  .778320 lx=  5.72146 if= 117 il= 138 6/8/2020   n=  21 now=     250 end=        305       250       253 U=    63.05 T=   36.5 p1=  22.0 p2=    82.0 ed=   185 7/25/2020   x1= 117. x2= 138. y1= -1.28 y2= -1.61     
GP: Deaths    Serbia 6/8/2020        138     250      305     250      253    47   185 7/25/2020 
AAA2     1 Serbia Deaths    cc1=  .995291 cc2=  .777073 lx=  7.52146 if= 118 il= 138 6/8/2020   n=  20 now=     250 end=       1847       250       253 U=   614.73 T=  564.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 138. y1=   .73 y2=   .69     
GP: Deaths    Serbia 6/8/2020        138     250    -         250      253    47   999 undefine  
AAA2     1 Serbia Deaths    cc1=  .994799 cc2=  .771193 lx=  7.52146 if= 119 il= 138 6/8/2020   n=  19 now=     250 end=       1847       250       253 U=   623.59 T=  570.2 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 138. y1=   .72 y2=   .69     
